"","SRR19525013","SRR19525014","SRR19525015","SRR19525016","SRR19525017","SRR19525018"
"LY96",5.8589945250949,5.92617356810045,6.3924480059002,5.92360178199953,6.11366030578909,5.86989666124404
"CXADR",9.33534795022505,10.3822112444541,9.87819302715658,10.0585697248087,10.6493209395594,10.375165462727
"BTG3",8.44547194025751,8.75980000989813,8.62947086810092,8.32826005500353,8.84855162054565,8.84651128358068
"C21orf91",8.57098397310607,8.75299804078603,8.80956675587661,8.61604364303894,8.7565399549599,8.61303230080321
"CHODL",8.8529775357868,9.23899709377429,9.43237477957745,9.40294525817645,9.19809467686152,10.4855997093565
"NCAM2",7.44757835377941,6.62822637099227,7.48828498207261,7.13041477504557,7.07639850676201,6.75010893342945
"L3MBTL4",8.92580574716589,8.92908677080127,8.16831867958477,9.06186264902562,9.05410663323099,8.67071105885377
"PDE1C",6.30645686973155,5.74689415689397,6.10483460749701,5.65487613730048,5.86692709903413,6.21181024674463
"RABGEF1",8.92580574716589,9.1150879741361,9.11910570535022,9.32387405993695,9.37631645726279,9.22492710716329
"MRPL39",7.66014901561218,8.07893323324933,7.56031059049459,7.78040783473671,7.63492665289839,7.70601524489477
"JAM2",7.51195652768362,7.45810083872747,7.54106188715041,6.97247269543135,7.49415290383557,7.81534397868104
"ATP5PF",8.38098032671731,8.75299804078603,8.79151767836048,8.49986438485666,8.34436237154513,8.54904329078253
"GABPA",9.84627327856271,9.88026899486424,10.0440834124265,9.79494809215692,10.0704699830329,9.66408402466719
"ADAMTS1",11.749702331918,11.4463998400654,11.3205027713499,10.9203372248264,11.249359738959,11.4279811042345
"ADAMTS5",10.5625645931166,11.3503792697446,11.0067477143385,10.4044937706093,11.0525305077527,11.1664187326654
"TSEN2",9.09470918288692,9.04468846810681,9.26024834919054,9.2826358162,9.24768131515564,9.14123051637077
"SLFN13",7.98950749465863,8.6468309095201,8.78371134863986,8.17389971818094,8.2057751807337,8.34190435965072
"WNT7A",6.23851558145454,6.76421556173883,6.61916981578168,6.39795965410231,6.49353189199938,6.8261561287997
"XPC",9.49687653420055,9.54719721705372,9.60226520582028,9.62791039332292,9.32448440079096,9.46229185244719
"CCDC174",9.09470918288692,8.9793703552072,8.8722130067992,8.70951568683067,8.94646771328611,8.95168762348208
"FGD5",8.51713698015326,8.79332772035102,9.02542632741076,8.70603282269264,8.58600964471158,9.09222676839148
"FLCN",9.03022839428262,9.38397816860236,8.87954786765322,8.77078235286143,8.82688312881562,8.97181932717516
"DPH3",9.25164931946824,8.20555267176897,8.84498918386147,8.78074025432293,9.0934308851639,8.35523755187237
"OXNAD1",8.79681465921768,8.15942396964757,8.42291533663641,8.58978137950182,8.40459444363351,8.43684390749936
"PLCL2",7.76773393734704,8.35361657637363,8.07619060195245,7.91642895361222,7.795291208,8.18611273677462
"CXXC1",8.04673189120453,8.08994179758428,8.06750049067134,8.29125088971246,8.09451803420492,8.18110685451559
"SKA1",6.23851558145454,6.22050379585279,6.48009652936474,6.01186262954848,7.06474789308911,6.45885359625319
"PPP4R1",10.5673286840676,10.2278819717696,10.5323380456405,10.7023524372728,10.6148021704319,9.95310772153632
"APCDD1",12.1194661214745,12.2331673832254,12.4461779859153,12.0379849043071,12.0433705357648,12.3953997412845
"PIEZO2",7.01792251245587,6.68138694158423,6.51285366967605,6.77336783582519,6.70976912825749,7.42062951190559
"MPPE1",8.33057661632865,8.9440616879153,8.65542469761929,8.59733502672655,8.73006782681785,8.39018140955781
"USP43",8.29593061526035,7.95765168187879,8.11041053383509,8.18912484937748,8.57486700299778,7.91031849047821
"RAB6B",6.0321114246953,6.49142822969128,6.3924480059002,5.96964213222627,6.49353189199938,6.6850063238728
"EME1",5.98080677786976,5.65603945847996,6.35468395787874,5.96964213222627,6.07946330055097,6.50055881527065
"EPHB1",6.0791278354589,6.19042137460392,6.48009652936474,5.96964213222627,6.20658529189788,6.78118692224434
"ACSS1",7.99679325315681,8.07339561901939,7.99131552166892,7.82729524406473,8.2628820851943,8.24959099951345
"ANKRD40",9.91337816252599,9.74904799474415,9.63136361481966,9.87708555292639,9.85354220443604,9.48837997772937
